Projected_Share_Price_INDF
9844.0
8245.0
11576.0
10204.0
8855.0
8582.0
8536.0
10096.0
8138.0
10313.0
8379.0
10795.0
11032.0
10285.0
11033.0
9803.0
10893.0
8379.0
10409.0
10316.0
9428.0
9721.0
10403.0
14021.0
10758.0
10966.0
10838.0
11353.0
11289.0
10077.0
9158.0
10271.0
9324.0
9803.0
10043.0
10461.0
10854.0
11218.0
10353.0
8888.0
9315.0
9190.0
8749.0
13723.0
9297.0
10056.0
9288.0
11459.0
11521.0
9656.0
9165.0
8868.0
10263.0
9505.0
10401.0
11637.0
9316.0
10020.0
9464.0
9857.0
11821.0
9873.0
10806.0
10344.0
11894.0
8621.0
9589.0
13003.0
9791.0
9608.0
11552.0
10344.0
10589.0
9080.0
11967.0
9794.0
8270.0
11363.0
10344.0
9463.0
9439.0
11394.0
10257.0
9867.0
10401.0
12117.0
10344.0
9376.0
11409.0
11113.0
10914.0
8802.0
10527.0
11922.0
9577.0
8736.0
13545.0
10394.0
9400.0
11835.0
12988.0
10811.0
8818.0
11061.0
9749.0
11228.0
9024.0
7638.0
11474.0
8971.0
10886.0
8961.0
9881.0
9376.0
13708.0
12549.0
11459.0
10497.0
12659.0
8855.0
9376.0
11348.0
10420.0
10789.0
8891.0
9794.0
10834.0
11821.0
10358.0
12179.0
9464.0
9088.0
11394.0
11298.0
9954.0
9223.0
9178.0
10663.0
12466.0
9454.0
10277.0
11340.0
9889.0
9780.0
8814.0
9700.0
10719.0
8283.0
9302.0
11232.0
9648.0
10952.0
9164.0
9088.0
8326.0
11783.0
9778.0
11880.0
11378.0
12062.0
11474.0
13723.0
11061.0
10865.0
9848.0
9309.0
9435.0
10344.0
10173.0
9738.0
9870.0
8802.0
11134.0
9335.0
8989.0
9766.0
12734.0
9926.0
10789.0
12086.0
10173.0
10709.0
10499.0
11651.0
9766.0
11175.0
11074.0
10012.0
11394.0
10116.0
11313.0
10344.0
9954.0
9551.0
8557.0
11074.0
8367.0
9376.0
12760.0
12093.0
10316.0
13083.0
9749.0
9262.0
9876.0
9634.0
8569.0
10758.0
8762.0
11394.0
11894.0
9190.0
11025.0
10746.0
12549.0
8617.0
8933.0
10443.0
9794.0
10590.0
10488.0
10922.0
8432.0
10173.0
9753.0
10355.0
9589.0
12062.0
9977.0
9652.0
10865.0
11039.0
10322.0
10130.0
12669.0
8379.0
8762.0
9428.0
8789.0
12047.0
10893.0
11145.0
10869.0
9853.0
10733.0
11209.0
10521.0
10505.0
9322.0
11298.0
11148.0
9522.0
11953.0
8870.0
10077.0
9583.0
11039.0
10456.0
11378.0
9565.0
10403.0
9244.0
9735.0
9309.0
10488.0
8933.0
11677.0
14036.0
10949.0
11554.0
9080.0
11088.0
11193.0
11134.0
10758.0
9579.0
9449.0
9876.0
10043.0
12167.0
9881.0
9942.0
11224.0
9603.0
12182.0
9696.0
9735.0
10758.0
9375.0
9189.0
9309.0
9803.0
9192.0
11880.0
9738.0
10313.0
11394.0
9954.0
10973.0
9816.0
12715.0
11283.0
9421.0
10589.0
10241.0
10344.0
9839.0
9439.0
9672.0
11378.0
11604.0
9823.0
11431.0
10269.0
10486.0
9623.0
10598.0
8736.0
11552.0
10271.0
10378.0
8946.0
9297.0
10613.0
11283.0
8323.0
9715.0
10089.0
8964.0
8815.0
9093.0
9781.0
10212.0
11097.0
13869.0
13618.0
11982.0
10570.0
10344.0
9309.0
9780.0
9839.0
9823.0
10173.0
8749.0
10330.0
9335.0
8827.0
9309.0
11074.0
9853.0
9954.0
9876.0
12892.0
11202.0
10701.0
12962.0
9894.0
11329.0
10907.0
8385.0
9269.0
8432.0
8774.0
9853.0
11783.0
11283.0
9881.0
11443.0
9867.0
9749.0
8815.0
8893.0
10257.0
10928.0
9857.0
11793.0
10285.0
9439.0
10257.0
10271.0
9178.0
10563.0
12247.0
10459.0
9335.0
10257.0
9725.0
8947.0
8354.0
8644.0
11880.0
10820.0
9881.0
9014.0
9161.0
9672.0
11150.0
10285.0
12327.0
10241.0
10809.0
9522.0
9309.0
8514.0
9696.0
11378.0
11025.0
11825.0
12881.0
9522.0
9175.0
8840.0
10358.0
9634.0
9954.0
8248.0
11134.0
11363.0
12167.0
10121.0
9623.0
10016.0
10184.0
8445.0
10774.0
10488.0
9418.0
11262.0
10431.0
11894.0
10886.0
11061.0
11240.0
10358.0
10093.0
11801.0
10854.0
9735.0
8425.0
9869.0
12715.0
9388.0
11502.0
10806.0
9251.0
10170.0
11363.0
10417.0
11810.0
9725.0
10257.0
9693.0
13627.0
11088.0
10561.0
11298.0
11193.0
9749.0
9965.0
11474.0
9296.0
11982.0
9707.0
9794.0
10514.0
9524.0
8736.0
9150.0
11061.0
8893.0
10617.0
10966.0
12881.0
13164.0
12371.0
10564.0
10012.0
10045.0
12262.0
9100.0
13164.0
11224.0
9954.0
11997.0
10554.0
9150.0
9954.0
11363.0
8936.0
14036.0
8949.0
10854.0
10316.0
9231.0
9648.0
10417.0
9383.0
10190.0
10724.0
10561.0
9735.0
9725.0
11053.0
12167.0
10086.0
8504.0
10474.0
10171.0
10184.0
8646.0
11997.0
8814.0
13764.0
9309.0
11394.0
10376.0
9231.0
9881.0
9662.0
10613.0
10870.0
10854.0
9857.0
10980.0
10693.0
8258.0
9309.0
11821.0
9816.0
11783.0
9749.0
14021.0
9454.0
10655.0
13042.0
11567.0
13003.0
11207.0
9623.0
9867.0
11517.0
8617.0
9803.0
9867.0
10539.0
11113.0
10429.0
10271.0
10271.0
8413.0
9816.0
13803.0
12962.0
9881.0
12860.0
10678.0
13875.0
9734.0
15095.0
9929.0
9309.0
9244.0
12977.0
11456.0
10886.0
10121.0
9441.0
11048.0
9454.0
9248.0
8868.0
10445.0
10198.0
9853.0
11333.0
10504.0
8367.0
9375.0
9175.0
10086.0
11443.0
11348.0
12749.0
11734.0
10271.0
9315.0
12203.0
11446.0
9284.0
9550.0
9808.0
11531.0
9309.0
9034.0
8749.0
10344.0
7663.0
9894.0
11677.0
13845.0
12751.0
11981.0
10949.0
8504.0
11363.0
12325.0
9867.0
13658.0
10854.0
9454.0
11148.0
10103.0
12158.0
8802.0
10337.0
9794.0
13068.0
10263.0
8814.0
10299.0
10299.0
8138.0
9309.0
9968.0
9721.0
11590.0
10552.0
10691.0
8427.0
10028.0
9867.0
11088.0
8529.0
11061.0
9791.0
10344.0
10590.0
8348.0
10952.0
10865.0
10013.0
10575.0
10598.0
9034.0
7924.0
10330.0
11162.0
8891.0
9867.0
11224.0
10445.0
10693.0
9219.0
12549.0
11092.0
10344.0
9778.0
12673.0
9432.0
10089.0
13604.0
15095.0
9047.0
10792.0
11378.0
9561.0
10328.0
11083.0
11537.0
10285.0
11982.0
10271.0
9735.0
10893.0
10198.0
10823.0
15029.0
9579.0
9881.0
9322.0
10838.0
10730.0
9935.0
10417.0
12062.0
11851.0
10987.0
10378.0
11011.0
9929.0
8450.0
10804.0
11378.0
8392.0
9043.0
8245.0
10717.0
10358.0
8126.0
9876.0
10257.0
10839.0
8749.0
10984.0
12881.0
12197.0
10282.0
9309.0
8827.0
9721.0
10870.0
9309.0
10516.0
8270.0
8270.0
10514.0
13692.0
9731.0
11218.0
10488.0
11894.0
10693.0
9454.0
9721.0
11074.0
12343.0
9297.0
11894.0
9895.0
9244.0
10344.0
12600.0
10745.0
11967.0
9971.0
10417.0
13738.0
9982.0
11997.0
13114.0
9867.0
9707.0
8192.0
12167.0
9693.0
10002.0
9102.0
10882.0
11894.0
12499.0
8749.0
11734.0
10907.0
10893.0
10431.0
8959.0
11088.0
11267.0
8959.0
9672.0
12947.0
7650.0
12673.0
9335.0
10173.0
12197.0
10344.0
8814.0
9012.0
11218.0
10678.0
8802.0
10162.0
9853.0
9684.0
11348.0
12600.0
10212.0
10431.0
9839.0
9366.0
9808.0
9310.0
9808.0
10628.0
11459.0
9320.0
8814.0
11503.0
9597.0
10488.0
11618.0
8432.0
9597.0
10893.0
9153.0
12923.0
11503.0
10879.0
11539.0
9102.0
10134.0
10469.0
10257.0
9935.0
9255.0
11728.0
11797.0
8815.0
9454.0
10316.0
13643.0
9579.0
10344.0
12673.0
9954.0
11637.0
9369.0
9441.0
10358.0
9165.0
9895.0
11459.0
9116.0
12746.0
10802.0
11443.0
11228.0
9749.0
9322.0
11783.0
11359.0
10176.0
10820.0
11902.0
10403.0
10031.0
10212.0
10330.0
11793.0
9088.0
9876.0
8610.0
11797.0
8491.0
10173.0
8529.0
11489.0
10424.0
8893.0
12173.0
10240.0
11027.0
11539.0
9183.0
9954.0
10403.0
9735.0
10093.0
10418.0
8933.0
10758.0
10394.0
11604.0
9102.0
11583.0
9443.0
9543.0
9750.0
9001.0
11178.0
10431.0
10987.0
9668.0
10504.0
8749.0
10344.0
10344.0
10938.0
10708.0
9012.0
10093.0
9693.0
9321.0
12527.0
9190.0
12549.0
9602.0
10521.0
11459.0
10243.0
9338.0
9539.0
12032.0
10709.0
9749.0
10516.0
9738.0
9383.0
11218.0
9967.0
11710.0
8868.0
10312.0
10184.0
9309.0
10263.0
9643.0
8815.0
9853.0
10708.0
11298.0
10403.0
9398.0
9648.0
11489.0
10162.0
11459.0
8643.0
10417.0
9113.0
10269.0
11128.0
11664.0
9309.0
14021.0
9780.0
10187.0
12604.0
9943.0
10820.0
10561.0
9105.0
11378.0
9721.0
10474.0
10486.0
11207.0
12721.0
11378.0
10190.0
10198.0
10146.0
10722.0
10344.0
12489.0
10018.0
10839.0
8235.0
11113.0
11539.0
8814.0
9715.0
11061.0
11724.0
10949.0
10552.0
12795.0
8880.0
14899.0
10613.0
12619.0
8425.0
9839.0
10344.0
8445.0
10330.0
10476.0
10116.0
10344.0
9441.0
12247.0
10378.0
12405.0
11048.0
11623.0
10770.0
9234.0
9363.0
12881.0
11162.0
10190.0
8167.0
9284.0
10176.0
11458.0
9803.0
10257.0
12151.0
9055.0
10372.0
11939.0
11443.0
13860.0
9492.0
11995.0
9721.0
8311.0
10403.0
10316.0
11567.0
9335.0
11902.0
11061.0
10693.0
12312.0
12573.0
12845.0
9763.0
9477.0
11224.0
10358.0
9731.0
11967.0
9634.0
11783.0
9721.0
8633.0
9735.0
11738.0
10505.0
10648.0
10344.0
10530.0
9375.0
9997.0
10709.0
12563.0
10456.0
8936.0
13778.0
10121.0
8504.0
12386.0
11363.0
11378.0
10376.0
12325.0
9158.0
10719.0
8126.0
11459.0
11486.0
11894.0
10355.0
8880.0
11409.0
11298.0
9938.0
8827.0
9463.0
10403.0
8906.0
10372.0
10417.0
11193.0
11474.0
9350.0
9960.0
9223.0
10838.0
9878.0
8683.0
9322.0
11233.0
10693.0
10893.0
9383.0
8790.0
12197.0
10378.0
13003.0
11385.0
9297.0
9867.0
11641.0
9024.0
10994.0
9175.0
10093.0
9375.0
10417.0
12669.0
10836.0
9707.0
8827.0
10870.0
10474.0
9237.0
10575.0
9766.0
10952.0
12078.0
10443.0
8413.0
9297.0
9781.0
12687.0
11811.0
10655.0
10084.0
13083.0
9014.0
10322.0
10474.0
9721.0
9309.0
7704.0
11058.0
9376.0
9316.0
11637.0
9803.0
11880.0
9634.0
12078.0
9555.0
9735.0
9882.0
11632.0
13003.0
8450.0
11002.0
12062.0
12600.0
13649.0
9324.0
10012.0
8671.0
9309.0
10378.0
15095.0
7625.0
11762.0
10077.0
10431.0
10266.0
9634.0
11001.0
12086.0
10417.0
10907.0
9363.0
11394.0
10663.0
10865.0
11710.0
11552.0
8905.0
9269.0
11175.0
12167.0
8427.0
11801.0
12669.0
8868.0
10879.0
8818.0
10390.0
11067.0
8248.0
11474.0
12355.0
10789.0
10536.0
9536.0
9826.0
11710.0
10248.0
12013.0
10053.0
11218.0
8377.0
11232.0
9310.0
10836.0
10879.0
11291.0
10263.0
10109.0
8617.0
9039.0
11517.0
9735.0
9309.0
9454.0
11545.0
11517.0
8868.0
10692.0
9518.0
10728.0
11378.0
10103.0
9816.0
11154.0
9321.0
10614.0
9178.0
10116.0
11134.0
9882.0
10271.0
10322.0
9043.0
9853.0
10693.0
11487.0
12770.0
14884.0
9935.0
10417.0
9988.0
11459.0
9954.0
12475.0
10271.0
10692.0
9987.0
10715.0
11357.0
8749.0
9093.0
11378.0
10330.0
12923.0
10344.0
10973.0
11207.0
11018.0
9656.0
9376.0
10372.0
11721.0
10144.0
13531.0
12047.0
9332.0
11995.0
10854.0
12006.0
12102.0
10093.0
9738.0
9288.0
8489.0
10330.0
10030.0
9721.0
11710.0
8893.0
9269.0
11363.0
9234.0
9381.0
10365.0
9707.0
12851.0
10417.0
9853.0
9577.0
9659.0
9309.0
10089.0
9787.0
10977.0
8658.0
10746.0
11431.0
9581.0
10378.0
8860.0
8749.0
10476.0
9721.0
11348.0
9277.0
9248.0
9320.0
9721.0
10914.0
10263.0
11472.0
12774.0
11329.0
11409.0
10402.0
9275.0
8143.0
12760.0
11363.0
11239.0
8902.0
7729.0
9777.0
11363.0
12355.0
10417.0
10613.0
11283.0
11545.0
10919.0
10390.0
13941.0
8311.0
11088.0
10184.0
10204.0
10823.0
10123.0
8814.0
11039.0
10914.0
11218.0
10743.0
13099.0
9439.0
10330.0
10328.0
10663.0
10330.0
11760.0
11459.0
10567.0
12851.0
8815.0
8959.0
11209.0
10044.0
10530.0
9284.0
11061.0
11922.0
8671.0
9309.0
10344.0
11811.0
10226.0
9020.0
12972.0
10516.0
10960.0
9441.0
11545.0
12062.0
9808.0
10285.0
9309.0
9662.0
10709.0
11762.0
9778.0
9662.0
10383.0
11203.0
9581.0
11623.0
9867.0
9968.0
12256.0
11502.0
9707.0
9494.0
10758.0
11748.0
12329.0
9816.0
10257.0
8027.0
10271.0
11997.0
9189.0
12938.0
10742.0
9604.0
10865.0
8832.0
10823.0
9648.0
8802.0
10736.0
11394.0
10417.0
10299.0
8511.0
9350.0
12247.0
9876.0
8999.0
9662.0
11218.0
9954.0
11018.0
9803.0
12182.0
11951.0
8672.0
9597.0
9231.0
11202.0
10820.0
10243.0
9375.0
11025.0
10980.0
12734.0
8933.0
10678.0
12143.0
13214.0
12056.0
10243.0
10980.0
11394.0
8814.0
7936.0
9942.0
8745.0
11120.0
11246.0
10987.0
9105.0
10233.0
11524.0
11691.0
11962.0
10960.0
9967.0
9397.0
9164.0
11061.0
13663.0
9307.0
9857.0
11801.0
12527.0
10596.0
9652.0
11967.0
9725.0
10044.0
9047.0
9853.0
8818.0
10641.0
10573.0
11193.0
9867.0
10502.0
11604.0
8643.0
15060.0
10358.0
12563.0
11232.0
10893.0
11418.0
9721.0
10502.0
9942.0
11289.0
11459.0
12715.0
9867.0
9735.0
11982.0
9721.0
11458.0
9938.0
11967.0
10879.0
10614.0
9039.0
9388.0
9236.0
8372.0
9517.0
10758.0
10885.0
10417.0
11443.0
12232.0
10358.0
11072.0
13003.0
8511.0
8762.0
12600.0
9369.0
10096.0
12851.0
10966.0
12669.0
9561.0
12078.0
9296.0
10499.0
10644.0
10013.0
10170.0
9189.0
9175.0
10146.0
11671.0
10552.0
9297.0
9029.0
11651.0
11677.0
9310.0
9509.0
9794.0
11134.0
10504.0
10773.0
9656.0
11699.0
9867.0
8906.0
12416.0
8002.0
8479.0
11517.0
10820.0
9589.0
9297.0
9954.0
8131.0
10709.0
9324.0
8880.0
9297.0
10173.0
10854.0
9721.0
10928.0
10344.0
8501.0
11982.0
9388.0
10533.0
10162.0
8504.0
12013.0
10013.0
10285.0
8392.0
9288.0
11443.0
9864.0
10820.0
10238.0
9912.0
10285.0
10403.0
11752.0
13099.0
8473.0
8326.0
9652.0
10489.0
10834.0
10330.0
8814.0
10109.0
10285.0
10678.0
10879.0
9954.0
11894.0
9309.0
9234.0
10709.0
10417.0
10506.0
10987.0
10291.0
8893.0
9388.0
10509.0
11531.0
8827.0
12197.0
13618.0
10330.0
11061.0
10489.0
9721.0
11298.0
10893.0
11134.0
9248.0
9997.0
10893.0
9735.0
11074.0
8902.0
9579.0
9954.0
9171.0
8919.0
8736.0
11045.0
9929.0
9494.0
9375.0
11508.0
10820.0
9940.0
10431.0
13754.0
8555.0
9375.0
12151.0
10693.0
10316.0
11131.0
9666.0
11394.0
11783.0
9282.0
12151.0
11444.0
8106.0
10161.0
9102.0
10415.0
9894.0
8790.0
12047.0
12947.0
10839.0
9943.0
8893.0
9178.0
11908.0
9929.0
10162.0
10330.0
9309.0
9912.0
10663.0
11634.0
10521.0
9446.0
12143.0
11289.0
10823.0
9389.0
9105.0
9867.0
11843.0
12218.0
10919.0
10893.0
8815.0
8736.0
10358.0
10854.0
8964.0
9634.0
9322.0
10527.0
9178.0
8392.0
8258.0
8880.0
9375.0
9320.0
9926.0
11710.0
11871.0
10204.0
9297.0
13458.0
10134.0
10241.0
8814.0
10271.0
8686.0
8987.0
11378.0
10030.0
10820.0
11932.0
8569.0
10431.0
9043.0
9029.0
11033.0
9297.0
9889.0
8959.0
9550.0
9302.0
9593.0
8270.0
10322.0
11706.0
9435.0
10257.0
12102.0
10504.0
10474.0
9373.0
11406.0
10708.0
10849.0
11592.0
10865.0
10093.0
11162.0
10358.0
9839.0
11033.0
10634.0
10973.0
9735.0
11710.0
10316.0
12262.0
9968.0
10395.0
10271.0
8569.0
10241.0
10417.0
10973.0
10098.0
9248.0
11894.0
9309.0
11047.0
8880.0
10692.0
10204.0
10363.0
9211.0
9175.0
10506.0
9322.0
10539.0
9938.0
10869.0
11590.0
11363.0
8557.0
10020.0
10639.0
10847.0
10345.0
11545.0
10376.0
11047.0
11456.0
10316.0
10378.0
9980.0
12659.0
12684.0
12167.0
8908.0
10879.0
9269.0
12247.0
12845.0
10774.0
10476.0
8523.0
9457.0
9297.0
10008.0
10884.0
9290.0
8975.0
11947.0
9895.0
7871.0
9022.0
9158.0
11459.0
10306.0
10893.0
12062.0
10728.0
8868.0
13754.0
11015.0
10390.0
9284.0
9794.0
9735.0
10764.0
8699.0
10344.0
10533.0
11967.0
10043.0
10838.0
8582.0
9269.0
12309.0
9808.0
12977.0
11428.0
9261.0
12071.0
9080.0
9589.0
10618.0
9696.0
10934.0
12699.0
9244.0
13723.0
9810.0
11394.0
10161.0
10212.0
9282.0
8804.0
8126.0
10140.0
9309.0
9881.0
12701.0
12112.0
8947.0
7987.0
10257.0
10445.0
9839.0
9158.0
12715.0
9781.0
11894.0
11074.0
9707.0
9881.0
9707.0
8870.0
9022.0
8880.0
11399.0
10403.0
10241.0
12576.0
9183.0
9457.0
8946.0
12881.0
11699.0
8827.0
8708.0
10175.0
10504.0
10937.0
8919.0
9332.0
11623.0
9449.0
10509.0
11371.0
11729.0
11817.0
11048.0
9251.0
9175.0
7990.0
7936.0
9590.0
8880.0
9297.0
10490.0
11120.0
9712.0
10952.0
9643.0
10013.0
10533.0
9386.0
12047.0
9158.0
10580.0
11385.0
9376.0
11602.0
10517.0
10248.0
10774.0
10882.0
12013.0
9808.0
10285.0
8555.0
10409.0
11098.0
10056.0
9451.0
9293.0
10257.0
10030.0
9375.0
9750.0
10692.0
13114.0
10027.0
8672.0
10271.0
9721.0
9153.0
12247.0
9375.0
9432.0
10914.0
8969.0
10417.0
11348.0
9519.0
9870.0
11430.0
10372.0
9942.0
10582.0
10158.0
10285.0
8804.0
8789.0
11159.0
11218.0
8814.0
11074.0
9882.0
10987.0
11444.0
10233.0
10462.0
10020.0
11378.0
9035.0
10217.0
12078.0
10144.0
8987.0
9583.0
9376.0
10893.0
10344.0
11552.0
10330.0
10580.0
10364.0
9150.0
9791.0
8814.0
11207.0
11084.0
9375.0
10854.0
11012.0
7597.0
12343.0
10879.0
13068.0
11997.0
11224.0
9014.0
11061.0
11552.0
9707.0
10043.0
10291.0
10263.0
9224.0
13027.0
10580.0
8814.0
11922.0
10420.0
10705.0
9935.0
9178.0
10742.0
9335.0
10271.0
10488.0
8569.0
13027.0
10271.0
9810.0
10342.0
10838.0
8633.0
11939.0
9735.0
9731.0
11033.0
9237.0
9672.0
9116.0
10486.0
12881.0
10170.0
10013.0
8273.0
9297.0
10879.0
10198.0
12795.0
9284.0
11305.0
10086.0
9954.0
13884.0
7625.0
9397.0
14101.0
10344.0
9648.0
11298.0
12673.0
10567.0
9940.0
10865.0
12690.0
10502.0
9867.0
8936.0
9794.0
11967.0
12881.0
9029.0
9808.0
8736.0
8364.0
11178.0
11431.0
9383.0
10235.0
10907.0
11319.0
10474.0
9738.0
9721.0
10742.0
11120.0
10632.0
9940.0
8999.0
9579.0
11857.0
10497.0
12340.0
10869.0
9922.0
11743.0
10409.0
10408.0
9375.0
10062.0
11365.0
11443.0
11298.0
10190.0
10854.0
9375.0
11997.0
10715.0
10431.0
9721.0
9940.0
9244.0
13708.0
9309.0
11851.0
11267.0
11902.0
12977.0
11550.0
9716.0
10184.0
11590.0
8789.0
10593.0
9102.0
11001.0
11120.0
10693.0
9190.0
9203.0
9310.0
11074.0
9363.0
10285.0
10651.0
